sys;c1;c2;T;x1;x1_approx;x1_L1;x1_L2;phase;ALDS
6;Acetonitrile;Cyclohexane;278.4492263;0.020287778;0.02672564;0.02672564;0.970220635;L1;27.56047685
6;Acetonitrile;Cyclohexane;291.24575;0.030870279;0.039289567;0.039289567;0.963876367;L1;24.11651365
6;Acetonitrile;Cyclohexane;293.14537;0.047992455;0.0413946;0.0413946;0.962838411;L1;14.78933735
6;Acetonitrile;Cyclohexane;294.15;0.0465;0.042507864;0.042507864;0.962289479;L1;8.976321849
6;Acetonitrile;Cyclohexane;295.104978;0.0396;0.043566106;0.043566106;0.961767678;L1;9.545034445
6;Acetonitrile;Cyclohexane;297.9944;0.044;0.047324208;0.047324208;0.959961135;L1;7.28323277
6;Acetonitrile;Cyclohexane;297.9944;0.044;0.047324208;0.047324208;0.959961135;L1;7.28323277
6;Acetonitrile;Cyclohexane;297.9944;0.044;0.047324208;0.047324208;0.959961135;L1;7.28323277
6;Acetonitrile;Cyclohexane;298.14437;0.044;0.047525186;0.047525186;0.959864945;L1;7.707016818
6;Acetonitrile;Cyclohexane;298.14437;0.044;0.047525186;0.047525186;0.959864945;L1;7.707016818
6;Acetonitrile;Cyclohexane;298.14437;0.044;0.047525186;0.047525186;0.959864945;L1;7.707016818
6;Acetonitrile;Cyclohexane;298.484302;0.040158243;0.047980735;0.047980735;0.959646916;L1;17.79718518
6;Acetonitrile;Cyclohexane;303.143055;0.080583938;0.054224027;0.054224027;0.95665883;L1;39.61752365
6;Acetonitrile;Cyclohexane;303.332998;0.055;0.054478574;0.054478574;0.956537002;L1;0.952569848
6;Acetonitrile;Cyclohexane;306.931918;0.059816799;0.059858856;0.059858856;0.953993233;L1;0.070284974
6;Acetonitrile;Cyclohexane;307.49175;0.059045933;0.060753444;0.060753444;0.953573177;L1;2.850810554
6;Acetonitrile;Cyclohexane;312.9901;0.0787;0.069539577;0.069539577;0.949447626;L1;12.37471117
6;Acetonitrile;Cyclohexane;313.140055;0.0787;0.069779199;0.069779199;0.949335111;L1;12.03071987
6;Acetonitrile;Cyclohexane;313.140055;0.095538177;0.069779199;0.069779199;0.949335111;L1;31.418997
6;Acetonitrile;Cyclohexane;313.140055;0.0787;0.069779199;0.069779199;0.949335111;L1;12.03071987
6;Acetonitrile;Cyclohexane;313.310004;0.076;0.070050771;0.070050771;0.949207594;L1;8.151306114
6;Acetonitrile;Cyclohexane;318.138555;0.0935;0.079012616;0.079012616;0.945036735;L1;16.83539004
6;Acetonitrile;Cyclohexane;318.138555;0.0935;0.079012616;0.079012616;0.945036735;L1;16.83539004
6;Acetonitrile;Cyclohexane;318.138555;0.0935;0.079012616;0.079012616;0.945036735;L1;16.83539004
6;Acetonitrile;Cyclohexane;318.138555;0.0935;0.079012616;0.079012616;0.945036735;L1;16.83539004
6;Acetonitrile;Cyclohexane;322.497247;0.11;0.087218731;0.087218731;0.941220583;L1;23.20612529
6;Acetonitrile;Cyclohexane;322.9871;0.1184;0.088279615;0.088279615;0.940727395;L1;29.35595022
6;Acetonitrile;Cyclohexane;324.9505108;0.112260742;0.092589889;0.092589889;0.938723675;L1;19.26442735
6;Acetonitrile;Cyclohexane;329.3771824;0.133679505;0.102307757;0.102307757;0.934206124;L1;26.74596853
6;Acetonitrile;Cyclohexane;330.4849;0.155;0.104739528;0.104739528;0.933075665;L1;39.19485345
6;Acetonitrile;Cyclohexane;331.824632;0.163;0.10793499;0.10793499;0.931583559;L1;41.22210994
6;Acetonitrile;Cyclohexane;334.78404;0.168746819;0.115445774;0.115445774;0.928065587;L1;37.95985487
6;Acetonitrile;Cyclohexane;336.4357096;0.184518426;0.119637604;0.119637604;0.926102178;L1;43.32821216
6;Acetonitrile;Cyclohexane;339.9670032;0.218802588;0.128832672;0.128832672;0.921782463;L1;52.96554525
6;Acetonitrile;Cyclohexane;341.12;0.2283;0.132191625;0.132191625;0.920185301;L1;54.64079791
6;Acetonitrile;Cyclohexane;341.68249;0.233069362;0.133830291;0.133830291;0.919406125;L1;55.4763588
6;Acetonitrile;Cyclohexane;344.38168;0.265666513;0.14169367;0.14169367;0.915667136;L1;62.85743378
6;Acetonitrile;Cyclohexane;345.901224;0.287862986;0.14612046;0.14612046;0.913562223;L1;67.80532739
6;Acetonitrile;Cyclohexane;347.14;0.3504;0.149729308;0.149729308;0.911846238;L1;85.02463086
6;Acetonitrile;Cyclohexane;347.3337941;0.324727361;0.150306728;0.150306728;0.911570593;L1;77.03078815
6;Acetonitrile;Cyclohexane;347.98;0.3771;0.152455514;0.152455514;0.91052637;L1;90.56375622
6;Acetonitrile;Cyclohexane;348.1585466;0.352733381;0.153049223;0.153049223;0.910237852;L1;83.49528883
6;Acetonitrile;Cyclohexane;348.45;0.4316;0.154018374;0.154018374;0.909766884;L1;103.0427326
6;Acetonitrile;Cyclohexane;348.62;0.5119;0.154583664;0.154583664;0.909492176;L1;54.93089085
6;Acetonitrile;Cyclohexane;348.8;0.4811;0.155182206;0.155182206;0.909201309;L1;113.14752
6;Acetonitrile;Cyclohexane;349.1362532;0.395852652;0.156300327;0.156300327;0.908657948;L1;92.92627215
6;Acetonitrile;Cyclohexane;349.1492493;0.396243457;0.156343542;0.156343542;0.908636947;L1;92.99730345
6;Acetonitrile;Cyclohexane;349.150249;0.399881527;0.156346866;0.156346866;0.908635332;L1;93.90912818
6;Acetonitrile;Cyclohexane;349.2582166;0.411843971;0.156705884;0.156705884;0.908460864;L1;96.62738683
6;Acetonitrile;Cyclohexane;349.4981446;0.436955296;0.1575037;0.1575037;0.908073158;L1;102.0381942
6;Acetonitrile;Cyclohexane;349.520138;0.44102019;0.157576834;0.157576834;0.908037618;L1;102.9177482
6;Acetonitrile;Cyclohexane;349.560126;0.443718025;0.157709803;0.157709803;0.907973;L1;103.4432627
6;Acetonitrile;Cyclohexane;349.6321044;0.452964163;0.157949148;0.157949148;0.907856688;L1;105.3539879
6;Acetonitrile;Cyclohexane;349.7040828;0.46567242;0.158188493;0.158188493;0.907740376;L1;107.969511
6;Acetonitrile;Cyclohexane;349.710081;0.468046084;0.158208439;0.158208439;0.907730684;L1;108.4653363
6;Acetonitrile;Cyclohexane;349.710081;0.471710322;0.158208439;0.158208439;0.907730684;L1;109.2451675
6;Acetonitrile;Cyclohexane;349.7120804;0.469821365;0.158215087;0.158215087;0.907727453;L1;108.8397131
6;Acetonitrile;Cyclohexane;349.7140798;0.467927581;0.158221736;0.158221736;0.907724222;L1;108.4316101
6;Acetonitrile;Cyclohexane;349.7160792;0.470057748;0.158228384;0.158228384;0.907720991;L1;108.8816098
6;Acetonitrile;Cyclohexane;349.720078;0.47218181;0.158241681;0.158241681;0.907714529;L1;109.3240611
6;Acetonitrile;Cyclohexane;349.7210777;0.472652997;0.158245005;0.158245005;0.907712914;L1;109.4217001
6;Acetonitrile;Cyclohexane;349.7210777;0.473123884;0.158245005;0.158245005;0.907712914;L1;109.5212769
6;Acetonitrile;Cyclohexane;349.7340738;0.478984788;0.15828822;0.15828822;0.907691913;L1;110.7251291
6;Acetonitrile;Cyclohexane;349.7360732;0.477582411;0.158294869;0.158294869;0.907688682;L1;110.427718
6;Acetonitrile;Cyclohexane;349.7430711;0.482827608;0.158318139;0.158318139;0.907677374;L1;111.5053124
6;Acetonitrile;Cyclohexane;349.750069;0.488496776;0.158341408;0.158341408;0.907666066;L1;112.657936
6;Acetonitrile;Cyclohexane;349.7540678;0.492634083;0.158354705;0.158354705;0.907659604;L1;113.4929188
6;Acetonitrile;Cyclohexane;349.7580666;0.495036729;0.158368002;0.158368002;0.907653142;L1;113.9710508
6;Acetonitrile;Cyclohexane;349.7630651;0.501518505;0.158384623;0.158384623;0.907645065;L1;52.37566456
6;Acetonitrile;Cyclohexane;349.7650645;0.505807749;0.158391272;0.158391272;0.907641834;L1;53.23905991
6;Acetonitrile;Cyclohexane;349.7660642;0.507606169;0.158394596;0.158394596;0.907640219;L1;53.60323973
6;Acetonitrile;Cyclohexane;349.7670639;0.511524664;0.15839792;0.15839792;0.907638603;L1;54.40183325
6;Acetonitrile;Cyclohexane;349.7680636;0.51619889;0.158401244;0.158401244;0.907636988;L1;55.36294713
6;Acetonitrile;Cyclohexane;349.7690633;0.520512168;0.158404569;0.158404569;0.907635373;L1;56.25808955
6;Acetonitrile;Cyclohexane;349.7690633;0.526551147;0.158404569;0.158404569;0.907635373;L1;57.52555252
6;Acetonitrile;Cyclohexane;276.4995109;0.949021372;0.971101692;0.02502484;0.971101692;L2;56.76234394
6;Acetonitrile;Cyclohexane;283.248025;0.943687373;0.967996117;0.031051373;0.967996117;L2;56.50615514
6;Acetonitrile;Cyclohexane;293.14537;0.946415869;0.962838411;0.0413946;0.962838411;L2;36.59772867
6;Acetonitrile;Cyclohexane;293.79524;0.931;0.962483321;0.042114742;0.962483321;L2;60.93208972
6;Acetonitrile;Cyclohexane;294.15;0.916;0.962289479;0.042507864;0.962289479;L2;80.08776717
6;Acetonitrile;Cyclohexane;295.204958;0.928;0.961713049;0.043676898;0.961713049;L2;63.15569858
6;Acetonitrile;Cyclohexane;297.9944;0.9399;0.959961135;0.047324208;0.959961135;L2;40.61592341
6;Acetonitrile;Cyclohexane;297.9944;0.9399;0.959961135;0.047324208;0.959961135;L2;40.61592341
6;Acetonitrile;Cyclohexane;297.9944;0.9399;0.959961135;0.047324208;0.959961135;L2;40.61592341
6;Acetonitrile;Cyclohexane;298.14437;0.9399;0.959864945;0.047525186;0.959864945;L2;40.37596996
6;Acetonitrile;Cyclohexane;298.14437;0.9399;0.959864945;0.047525186;0.959864945;L2;40.37596996
6;Acetonitrile;Cyclohexane;298.14437;0.9399;0.959864945;0.047525186;0.959864945;L2;40.37596996
6;Acetonitrile;Cyclohexane;298.404318;0.926;0.959698217;0.047873547;0.959698217;L2;60.76693821
6;Acetonitrile;Cyclohexane;298.74425;0.920513673;0.959480187;0.048329097;0.959480187;L2;67.37939551
6;Acetonitrile;Cyclohexane;300.483853;0.92;0.95836442;0.050660375;0.95836442;L2;65.30715445
6;Acetonitrile;Cyclohexane;303.143055;0.913828338;0.95665883;0.054224027;0.95665883;L2;68.72383849
6;Acetonitrile;Cyclohexane;305.832248;0.912;0.954818344;0.058101629;0.954818344;L2;66.66456507
6;Acetonitrile;Cyclohexane;310.130958;0.905;0.951592913;0.064970788;0.951592913;L2;67.4230663
6;Acetonitrile;Cyclohexane;310.220931;0.903;0.951525404;0.065114561;0.951525404;L2;69.36711116
6;Acetonitrile;Cyclohexane;312.9901;0.8961;0.949447626;0.069539577;0.949447626;L2;72.04189903
6;Acetonitrile;Cyclohexane;313.140055;0.8961;0.949335111;0.069779199;0.949335111;L2;71.81957521
6;Acetonitrile;Cyclohexane;313.140055;0.8961;0.949335111;0.069779199;0.949335111;L2;71.81957521
6;Acetonitrile;Cyclohexane;313.140055;0.86778969;0.949335111;0.069779199;0.949335111;L2;95.91607662
6;Acetonitrile;Cyclohexane;313.739875;0.90191815;0.948885051;0.070737686;0.948885051;L2;65.17253357
6;Acetonitrile;Cyclohexane;317.358789;0.891;0.94571944;0.07754455;0.94571944;L2;69.71817304
6;Acetonitrile;Cyclohexane;318.138555;0.8883;0.945036735;0.079012616;0.945036735;L2;70.91516531
6;Acetonitrile;Cyclohexane;318.138555;0.8883;0.945036735;0.079012616;0.945036735;L2;70.91516531
6;Acetonitrile;Cyclohexane;318.138555;0.8883;0.945036735;0.079012616;0.945036735;L2;70.91516531
6;Acetonitrile;Cyclohexane;318.138555;0.8883;0.945036735;0.079012616;0.945036735;L2;70.91516531
6;Acetonitrile;Cyclohexane;322.237325;0.866205812;0.941448152;0.086729376;0.941448152;L2;82.63900565
6;Acetonitrile;Cyclohexane;322.9871;0.8722;0.940727395;0.088279615;0.940727395;L2;76.83193157
6;Acetonitrile;Cyclohexane;323.147052;0.867;0.940564159;0.088630758;0.940564159;L2;80.54517
6;Acetonitrile;Cyclohexane;329.105264;0.845;0.934483625;0.101710815;0.934483625;L2;86.11250055
6;Acetonitrile;Cyclohexane;329.8710342;0.845384002;0.933702133;0.103391909;0.933702133;L2;84.6786886
6;Acetonitrile;Cyclohexane;331.619673;0.838086806;0.931827202;0.107414818;0.931827202;L2;86.50147231
6;Acetonitrile;Cyclohexane;333.03;0.8271;0.930150688;0.110994135;0.930150688;L2;90.63731567
6;Acetonitrile;Cyclohexane;334.2661436;0.822925571;0.928681232;0.114131387;0.928681232;L2;90.94106284
6;Acetonitrile;Cyclohexane;334.4900988;0.820381465;0.928415007;0.114699771;0.928415007;L2;91.99498951
6;Acetonitrile;Cyclohexane;338.7612444;0.797890649;0.923337718;0.12553966;0.923337718;L2;96.93990652
6;Acetonitrile;Cyclohexane;341.2636157;0.778206971;0.919986361;0.132610011;0.919986361;L2;101.9547538
6;Acetonitrile;Cyclohexane;342.1003646;0.771120631;0.918827274;0.135047659;0.918827274;L2;103.6615788
6;Acetonitrile;Cyclohexane;342.3702836;0.768186673;0.918453375;0.135833996;0.918453375;L2;104.475748
6;Acetonitrile;Cyclohexane;342.6442014;0.761054822;0.918073937;0.136631984;0.918073937;L2;107.0416975
6;Acetonitrile;Cyclohexane;343.2040334;0.757610142;0.917298443;0.138262907;0.917298443;L2;107.5308984
6;Acetonitrile;Cyclohexane;343.2290259;0.758683953;0.917263823;0.138335716;0.917263823;L2;107.0450518
6;Acetonitrile;Cyclohexane;344.4066725;0.743865561;0.915632515;0.141766479;0.915632515;L2;111.052038
6;Acetonitrile;Cyclohexane;345.85;0.7051;0.91363318;0.145971233;0.91363318;L2;122.8032742
6;Acetonitrile;Cyclohexane;345.9492096;0.720486295;0.913495752;0.146260254;0.913495752;L2;117.2857803
6;Acetonitrile;Cyclohexane;346.5590266;0.709285731;0.912651018;0.148036795;0.912651018;L2;120.2429509
6;Acetonitrile;Cyclohexane;346.8769312;0.706119662;0.912210648;0.148962926;0.912210648;L2;120.8232453
6;Acetonitrile;Cyclohexane;347.2018337;0.701424368;0.911760584;0.149909444;0.911760584;L2;121.8969518
6;Acetonitrile;Cyclohexane;347.5857185;0.690815086;0.911163501;0.151144435;0.911163501;L2;124.7141935
6;Acetonitrile;Cyclohexane;348.07;0.652;0.910380937;0.152754785;0.910380937;L2;135.6634426
6;Acetonitrile;Cyclohexane;348.2945058;0.67460329;0.910018152;0.153501319;0.910018152;L2;128.5437123
6;Acetonitrile;Cyclohexane;348.34;0.6084;0.909944636;0.153652598;0.909944636;L2;146.9816274
6;Acetonitrile;Cyclohexane;348.6164092;0.663800109;0.909497979;0.154571724;0.909497979;L2;131.2333715
6;Acetonitrile;Cyclohexane;348.68;0.5684;0.909395221;0.154783178;0.909395221;L2;156.0992273
6;Acetonitrile;Cyclohexane;349.020288;0.646331677;0.90884534;0.155914715;0.90884534;L2;135.5801909
6;Acetonitrile;Cyclohexane;349.1622454;0.640896665;0.908615947;0.156386757;0.908615947;L2;136.85392
6;Acetonitrile;Cyclohexane;349.3181986;0.630829737;0.908363938;0.156905338;0.908363938;L2;139.3433071
6;Acetonitrile;Cyclohexane;349.3821794;0.626021989;0.908260549;0.157118089;0.908260549;L2;140.5244497
6;Acetonitrile;Cyclohexane;349.5321344;0.615916648;0.908018233;0.157616725;0.908018233;L2;142.9269219
6;Acetonitrile;Cyclohexane;349.6321044;0.596523348;0.907856688;0.157949148;0.907856688;L2;147.6773518
6;Acetonitrile;Cyclohexane;349.6520984;0.592557059;0.907824379;0.158015633;0.907824379;L2;148.620522
6;Acetonitrile;Cyclohexane;349.6760912;0.589067471;0.907785609;0.158095415;0.907785609;L2;149.4312835
6;Acetonitrile;Cyclohexane;349.7040828;0.583950458;0.907740376;0.158188493;0.907740376;L2;150.6197742
6;Acetonitrile;Cyclohexane;349.710081;0.579910155;0.907730684;0.158208439;0.907730684;L2;151.5756957
6;Acetonitrile;Cyclohexane;349.7340738;0.570834313;0.907691913;0.15828822;0.907691913;L2;153.6711307
6;Acetonitrile;Cyclohexane;349.750069;0.55871892;0.907666066;0.158341408;0.907666066;L2;156.4270319
6;Acetonitrile;Cyclohexane;349.7540678;0.551051495;0.907659604;0.158354705;0.907659604;L2;158.1426487
6;Acetonitrile;Cyclohexane;349.7580666;0.537724553;0.907653142;0.158368002;0.907653142;L2;161.0609236
6;Acetonitrile;Cyclohexane;349.7630651;0.530585152;0.907645065;0.158384623;0.907645065;L2;162.5847772
13;Acetonitrile;Dodecane;373.38;0.3499;0.296134506;0.296134506;0.984125047;L1;16.68336361
13;Acetonitrile;Dodecane;373.72;0.3684;0.297619883;0.297619883;0.983999641;L1;21.33521925
13;Acetonitrile;Dodecane;378.51;0.4017;0.318546219;0.318546219;0.982232888;L1;23.19379623
13;Acetonitrile;Dodecane;381.9;0.4513;0.333842403;0.333842403;0.980855925;L1;30.14632725
13;Acetonitrile;Dodecane;382.58;0.4496;0.336966615;0.336966615;0.980565149;L1;28.83744384
13;Acetonitrile;Dodecane;384.97;0.493;0.347947304;0.347947304;0.979543157;L1;34.8458131
13;Acetonitrile;Dodecane;386.02;0.4977;0.352771455;0.352771455;0.979094165;L1;34.41770749
13;Acetonitrile;Dodecane;388.58;0.5341;0.365016043;0.365016043;0.977849179;L1;30.96287152
13;Acetonitrile;Dodecane;388.95;0.5565;0.366795186;0.366795186;0.977666308;L1;35.60961289
13;Acetonitrile;Dodecane;389.92;0.5647;0.371459427;0.371459427;0.977186889;L1;36.73651327
13;Acetonitrile;Dodecane;391.2;0.6076;0.377614301;0.377614301;0.976554254;L1;46.12782677
13;Acetonitrile;Dodecane;391.3;0.5981;0.378095151;0.378095151;0.976504829;L1;43.65838037
13;Acetonitrile;Dodecane;392.6;0.654;0.384351856;0.384351856;0.975860223;L1;57.62368305
13;Acetonitrile;Dodecane;392.93;0.7397;0.386006095;0.386006095;0.97567226;L1;85.81501894
13;Acetonitrile;Dodecane;393.17;0.77;0.387209178;0.387209178;0.97553556;L1;97.99443322
13;Acetonitrile;Dodecane;393.65;0.7003;0.389615343;0.389615343;0.975262159;L1;71.13073694
13;Acetonitrile;Dodecane;393.83;0.7219;0.390517655;0.390517655;0.975159634;L1;78.46292209
13;Acetonitrile;Dodecane;394.1;0.7501;0.391871124;0.391871124;0.975005847;L1;88.93259888
13;Acetonitrile;Dodecane;394.16;0.7636;0.392171894;0.392171894;0.974971672;L1;94.43668361
13;Acetonitrile;Dodecane;394.26;0.7757;0.392673179;0.392673179;0.974914713;L1;99.60826247
13;Acetonitrile;Dodecane;368.13;0.9605;0.985817308;0.27432133;0.985817308;L2;102.4278324
13;Acetonitrile;Dodecane;373.72;0.9519;0.983999641;0.297619883;0.983999641;L2;110.0671018
13;Acetonitrile;Dodecane;374.97;0.9484;0.983538588;0.303080827;0.983538588;L2;114.2502697
13;Acetonitrile;Dodecane;382.72;0.9318;0.980505283;0.337609836;0.980505283;L2;125.2301059
13;Acetonitrile;Dodecane;384.15;0.9224;0.979893799;0.344179871;0.979893799;L2;135.0539152
13;Acetonitrile;Dodecane;386.91;0.9183;0.97867457;0.356985855;0.97867457;L2;134.3153745
13;Acetonitrile;Dodecane;388.27;0.9015;0.978002395;0.363525409;0.978002395;L2;149.9122964
13;Acetonitrile;Dodecane;390.22;0.9014;0.977038615;0.372901976;0.977038615;L2;145.725737
13;Acetonitrile;Dodecane;391.73;0.8831;0.976292303;0.380162804;0.976292303;L2;159.5519105
13;Acetonitrile;Dodecane;392.27;0.8669;0.976025411;0.382759392;0.976025411;L2;171.4106248
13;Acetonitrile;Dodecane;392.5;0.8517;0.975911734;0.383865346;0.975911734;L2;181.7512415
13;Acetonitrile;Dodecane;393.06;0.862;0.975598214;0.386657765;0.975598214;L2;173.2597359
13;Acetonitrile;Dodecane;393.13;0.8093;0.975558343;0.387008664;0.975558343;L2;205.4412582
13;Acetonitrile;Dodecane;393.53;0.8417;0.97533051;0.389013802;0.97533051;L2;185.8924709
13;Acetonitrile;Dodecane;394.18;0.8014;0.97496028;0.392272151;0.97496028;L2;207.0829388
13;Acetonitrile;Dodecane;394.26;0.7857;0.974914713;0.392673179;0.974914713;L2;214.5095404
71;Acetone;Octane;238.5314476;0.15998;0.14087867;0.14087867;0.824185751;L1;12.71497839
71;Acetone;Octane;238.80712;0.16;0.14212695;0.14212695;0.823469211;L1;11.84531429
71;Acetone;Octane;239.7562051;0.172448;0.146527928;0.146527928;0.820933723;L1;16.28796967
71;Acetone;Octane;240.007;0.179;0.147690883;0.147690883;0.820263722;L1;19.22643447
71;Acetone;Octane;242.90642;0.205;0.161135709;0.161135709;0.8125179;L1;24.07630562
71;Acetone;Octane;247.2272457;0.294651;0.182700654;0.182700654;0.799887561;L1;47.79425621
71;Acetone;Octane;247.40552;0.299;0.183676751;0.183676751;0.799305045;L1;48.72661488
71;Acetone;Octane;249.690053;0.33583;0.196185141;0.196185141;0.791840279;L1;53.75462692
71;Acetone;Octane;249.7311048;0.353431;0.19640991;0.19640991;0.791706141;L1;58.74844224
71;Acetone;Octane;249.90502;0.353;0.197362139;0.197362139;0.791137869;L1;58.14277467
71;Acetone;Octane;250.005;0.348;0.197909555;0.197909555;0.790811182;L1;56.43923464
71;Acetone;Octane;251.4231863;0.398486;0.20567448;0.20567448;0.786177225;L1;66.13776411
71;Acetone;Octane;251.6569395;0.413427;0.206954337;0.206954337;0.785413431;L1;69.19827824
71;Acetone;Octane;251.70466;0.402;0.207215619;0.207215619;0.785257503;L1;66.26921998
71;Acetone;Octane;251.80464;0.417;0.207832279;0.207832279;0.78487784;L1;69.63548183
71;Acetone;Octane;252.3715466;0.486668;0.21149591;0.21149591;0.782597282;L1;83.33765055
71;Acetone;Octane;252.5045;0.49;0.212355121;0.212355121;0.782062435;L1;83.61454188
71;Acetone;Octane;252.659669;0.550335;0.213357899;0.213357899;0.78143822;L1;55.92705202
71;Acetone;Octane;252.70446;0.466;0.213647361;0.213647361;0.781258034;L1;77.98588241
71;Acetone;Octane;252.80444;0.449;0.214293481;0.214293481;0.780855833;L1;73.96764057
71;Acetone;Octane;252.90442;0.55;0.214939601;0.214939601;0.780453632;L1;55.65130735
71;Acetone;Octane;243.4898233;0.872927;0.810959333;0.163840994;0.810959333;L2;39.72004368
71;Acetone;Octane;243.70626;0.87;0.810381121;0.164844627;0.810381121;L2;37.74817072
71;Acetone;Octane;245.4993113;0.854458;0.805533627;0.173239781;0.805533627;L2;28.97945539
71;Acetone;Octane;245.60588;0.855;0.805185412;0.173823271;0.805185412;L2;29.5314533
71;Acetone;Octane;250.8261657;0.781295;0.788128004;0.202405643;0.788128004;L2;3.174148993
71;Acetone;Octane;251.10478;0.78;0.787217625;0.203931125;0.787217625;L2;3.335761656
71;Acetone;Octane;252.2719565;0.723451;0.782997914;0.21085231;0.782997914;L2;24.24810541
71;Acetone;Octane;252.5620185;0.646388;0.781831049;0.212726834;0.781831049;L2;48.29304996
71;Acetone;Octane;252.6028203;0.68158;0.781666911;0.212990515;0.781666911;L2;37.73494382
71;Acetone;Octane;252.60448;0.722;0.781660234;0.213001241;0.781660234;L2;24.15687046
71;Acetone;Octane;252.70446;0.65;0.781258034;0.213647361;0.781258034;L2;47.00403568
71;Acetone;Octane;252.80444;0.681;0.780855833;0.214293481;0.780855833;L2;37.54612927
71;Acetone;Octane;255.90382;0.568;0.768387612;0.234323207;0.768387612;L2;62.33603552
72;Acetone;Pentane;180;0.022;0.014140953;0.014140953;0.793121603;L1;44.19673977
72;Acetone;Pentane;186.632376;0.0254;0.019954679;0.019954679;0.788287604;L1;24.12855218
72;Acetone;Pentane;190;0.033;0.023731821;0.023731821;0.784701652;L1;32.96907557
72;Acetone;Pentane;190.704004;0.0332;0.02455991;0.02455991;0.783899252;L1;30.14344371
72;Acetone;Pentane;200;0.055;0.03731202;0.03731202;0.771217621;L1;38.80176585
72;Acetone;Pentane;205.09519;0.0691;0.046255434;0.046255434;0.762174815;L1;40.13757818
72;Acetone;Pentane;208.175498;0.0655;0.052276547;0.052276547;0.756085011;L1;22.55023043
72;Acetone;Pentane;210;0.078;0.05599951;0.05599951;0.752331147;L1;33.1365886
72;Acetone;Pentane;215.24436;0.0916;0.068819408;0.068819408;0.739554834;L1;28.59454735
72;Acetone;Pentane;220;0.12;0.082345744;0.082345744;0.726257665;L1;37.65649693
72;Acetone;Pentane;225.08686;0.1493;0.098865724;0.098865724;0.710203948;L1;41.21950983
72;Acetone;Pentane;225.4420866;0.197475;0.100172537;0.100172537;0.708947097;L1;67.87179248
72;Acetone;Pentane;225.60844;0.2;0.10078452;0.10078452;0.708358511;L1;68.53325941
72;Acetone;Pentane;226.995714;0.1572;0.105888044;0.105888044;0.703450106;L1;39.51365327
72;Acetone;Pentane;228.798611;0.321409;0.112520567;0.112520567;0.697071157;L1;104.9578433
72;Acetone;Pentane;228.90811;0.321;0.112923394;0.112923394;0.696683732;L1;104.4731464
72;Acetone;Pentane;229.0866921;0.39049;0.113580364;0.113580364;0.696051878;L1;123.4891722
72;Acetone;Pentane;229.714082;0.2673;0.116025688;0.116025688;0.693709714;L1;83.45600083
72;Acetone;Pentane;230.33371;0.3492;0.118793795;0.118793795;0.691081858;L1;107.8255649
72;Acetone;Pentane;230.463632;0.3915;0.119374205;0.119374205;0.690530856;L1;118.7722376
72;Acetone;Pentane;180;0.95;0.793121603;0.014140953;0.793121603;L2;142.0108161
72;Acetone;Pentane;182.710712;0.9397;0.791145903;0.016517075;0.791145903;L2;124.2303804
72;Acetone;Pentane;190;0.925;0.784701652;0.023731821;0.784701652;L2;105.4536618
72;Acetone;Pentane;197.875;0.901;0.774512366;0.034052145;0.774512366;L2;82.31454692
72;Acetone;Pentane;200;0.897;0.771217621;0.03731202;0.771217621;L2;79.80422535
72;Acetone;Pentane;203.325013;0.8898;0.765674475;0.042795249;0.765674475;L2;75.44143844
72;Acetone;Pentane;204.475128;0.886;0.763400685;0.045043392;0.763400685;L2;73.0169608
72;Acetone;Pentane;210;0.852;0.752331147;0.05599951;0.752331147;L2;51.488031
72;Acetone;Pentane;216.99296;0.8218;0.73512391;0.07328381;0.73512391;L2;39.63556167
72;Acetone;Pentane;219.09128;0.8085;0.728937022;0.07960725;0.728937022;L2;34.74633764
72;Acetone;Pentane;220;0.81;0.726257665;0.082345744;0.726257665;L2;36.51632086
72;Acetone;Pentane;223.078088;0.7675;0.717181935;0.091621786;0.717181935;L2;19.5913586
72;Acetone;Pentane;227.1424666;0.652546;0.702930871;0.106427919;0.702930871;L2;15.66674128
72;Acetone;Pentane;227.30827;0.653;0.702344231;0.107037879;0.702344231;L2;15.33870987
72;Acetone;Pentane;228.5059002;0.58927;0.698106816;0.111443739;0.698106816;L2;30.78628049
72;Acetone;Pentane;228.704688;0.6761;0.697403472;0.112175042;0.697403472;L2;6.803449878
72;Acetone;Pentane;228.70813;0.595;0.697391294;0.112187705;0.697391294;L2;29.14464955
72;Acetone;Pentane;228.9331675;0.544716;0.696595074;0.113015576;0.696595074;L2;40.58530973
72;Acetone;Pentane;229.10809;0.551;0.695976169;0.113659083;0.695976169;L2;38.9916798
72;Acetone;Pentane;229.1263182;0.510932;0.695911675;0.113726141;0.695911675;L2;47.51833371
72;Acetone;Pentane;229.2092399;0.486595;0.695618284;0.114031195;0.695618284;L2;35.73689124
72;Acetone;Pentane;229.2241784;0.401348;0.695565429;0.114086151;0.695565429;L2;54.98962003
72;Acetone;Pentane;229.30807;0.397;0.695268607;0.114394773;0.695268607;L2;56.03619751
72;Acetone;Pentane;229.30807;0.405;0.695268607;0.114394773;0.695268607;L2;54.04111887
72;Acetone;Pentane;229.30807;0.515;0.695268607;0.114394773;0.695268607;L2;46.4718181
72;Acetone;Pentane;229.314322;0.6649;0.695246486;0.114417772;0.695246486;L2;9.492569569
72;Acetone;Pentane;229.40806;0.497;0.694914826;0.114762617;0.694914826;L2;33.51992594
