iteration;sys;T;x1_L1;x1_L2_inner;x1_L1_inner;x1_L2;c1;c2;Note
0.1;2290;100;0.61042267;;;0.999964187;N-OCTANE;N-Methylcaprolactam;
0.1;2292;120;0.432441485;;;0.99999079;N-OCTANE;TETRAETHYLENE_GLYCOL_DIMETHYL_ETHER;
0.1;2294;140;0.06295638;;;0.999999402;N-OCTANE;ETHYL_LACTATE;
0.1;2299;100;0.082121758;;;0.951662782;N-OCTANE;Perfluorodecalin;
0.1;2302;100;0.137658669;;;0.92353426;N-OCTANE;Perfluoro-n-octane;
0.1;2354;280;6.39E-07;;;0.999997665;1-OCTENE;WATER;
0.1;2355;100;0.001594099;;;0.99915076;1-OCTENE;NITROETHANE;
0.1;2356;100;0.862185761;;;0.999223467;1-OCTENE;AMMONIA;
0.1;2357;100;0.37732317;;;0.998105318;1-OCTENE;ACETIC_ANHYDRIDE;
0.1;2359;100;0.223746918;;;0.98888555;1-OCTENE;METHYL_FORMATE;
0.1;2375;140;0.001069963;;;0.873112443;O-CRESOL;WATER;
0.1;2376;140;4.13E-07;;;0.999997709;O-CRESOL;N-HEPTADECANE;
0.1;2377;100;0.014717387;;;0.984535168;O-CRESOL;CARBON_DIOXIDE;
0.1;2379;100;0.013133954;;;0.997622218;1-OCTADECENE;CARBON_DIOXIDE;
0.1;2380;140;0.00119358;;;0.787002341;P-CRESOL;WATER;
0.1;2381;100;7.02E-05;;;0.986528383;P-CRESOL;CARBON_DIOXIDE;
0.1;2383;160;0.012038303;;;0.999999194;N-PENTANE;PHENOL;
0.1;2384;280;5.64E-06;;;0.999999469;N-PENTANE;WATER;
0.1;2385;140;0.189160323;;;0.999997952;N-PENTANE;AMMONIA;
0.1;2386;100;0.342587708;;;0.77538397;N-PENTANE;Perfluoropentane;
0.1;2387;100;0.597134337;;;0.999998939;N-PENTANE;N,N-DIMETHYLACETAMIDE;
0.1;2388;280;0.011070108;;;0.999998962;N-PENTANE;GLYCEROL;
0.1;2389;100;0.703459401;;;0.999966708;N-PENTANE;N-METHYL-2-PYRROLIDONE;
0.1;2390;120;0.06608704;;;0.999997445;N-PENTANE;METHYL_FORMATE;
0.1;2391;120;0.13921915;;;0.999998994;N-PENTANE;PROPIONITRILE;
0.1;2392;280;0.046841521;;;0.9999985;N-PENTANE;DIETHYLENE_GLYCOL;
0.1;2393;100;0.293508865;;;0.857313399;N-PENTANE;Perfluorohexane;
0.1;2398;140;0.084194398;;;0.999998538;N-PENTANE;3-METHOXYPROPIONITRILE;
0.1;2400;140;0.305656764;;;0.999997453;N-PENTANE;4-FORMYLMORPHOLINE;
0.1;2402;100;0.726511698;;;0.999943024;N-PENTANE;N-Methylcaprolactam;
0.1;2404;100;0.258423869;;;0.933015915;N-PENTANE;Perfluoro-n-octane;
0.1;2406;140;0.062721759;;;0.999999343;N-PENTANE;N-Methylimidazole;
0.1;2415;140;0.000731675;;;0.365345477;1-PENTANOL;WATER;
0.1;2416;140;0.421999344;;;0.639804908;1-PENTANOL;GLYCEROL;
0.1;2417;100;1.60E-05;;;0.904752083;1-PENTANOL;SUCCINONITRILE;
0.1;2419;100;0.06654852;;;0.860629218;1-PENTANOL;ETHYLENE_CARBONATE;
0.1;2440;240;0.021766159;;;0.199918204;2-PENTANONE;WATER;
0.1;2444;140;0.016935912;;;0.47229582;PHENOL;WATER;
0.1;2446;160;5.10E-07;;;0.999998982;PHENOL;N-EICOSANE;
0.1;2447;160;4.46E-07;;;0.99999024;PHENOL;N-HEXADECANE;
0.1;2457;160;7.47E-06;;;0.978013345;1-PROPANOL;Perfluorohexane;
0.1;2458;100;0.373045278;;;0.606688296;1-PROPANOL;CARBON_DIOXIDE;
0.1;2460;120;2.06E-06;;;0.410258648;1-PROPANOL;ETHANE;
0.1;2461;100;0.13312381;;;0.76623269;1-PROPANOL;ETHYLENE_CARBONATE;
0.1;2489;120;8.52E-06;;;0.999445441;PYRIDINE;N-NONANE;
0.1;2495;140;0.29344737;;;0.999998985;HYDROGEN_CHLORIDE;WATER;
0.1;2496;140;0.000182472;;;0.999894224;METHYL_SALICYLATE;WATER;
0.1;2509;240;2.96E-05;;;0.999998583;STYRENE;WATER;
0.1;2511;120;0.724117884;;;0.999999247;STYRENE;1,2-PROPYLENE_GLYCOL;
0.1;2512;200;0.295301489;;;0.999998637;STYRENE;DIETHYLENE_GLYCOL;
0.1;2542;100;0.105267814;;;0.846128296;2-METHYL-2-PROPANOL;ETHYLENE_CARBONATE;
0.1;2546;560;5.06E-07;;;0.992865148;N-TETRADECANE;WATER;
0.1;2547;100;0.348402361;;;0.999999455;N-TETRADECANE;N,N-DIMETHYLACETAMIDE;
0.1;2548;100;0.383901182;;;0.999800269;N-TETRADECANE;CYCLOHEXANONE;
0.1;2549;160;0.013966575;;;0.99999906;N-TETRADECANE;2-ETHOXYETHANOL;
0.1;2550;100;0.453960683;;;0.999987501;N-TETRADECANE;N-METHYL-2-PYRROLIDONE;
0.1;2551;120;9.24E-06;;;0.999999455;N-TETRADECANE;N-METHYLANILINE;
0.1;2552;120;0.040858053;;;0.999999295;N-TETRADECANE;PROPIONITRILE;
0.1;2553;120;9.34E-05;;;0.999999319;N-TETRADECANE;ACETOPHENONE;
0.1;2554;120;0.064323778;;;0.999998343;N-TETRADECANE;DIMETHYL_CARBONATE;
0.1;2555;100;0.094386402;;;0.772221801;N-TETRADECANE;Perfluorohexane;
0.1;2556;140;0.000304293;;;0.999992745;N-TETRADECANE;BENZYL_ACETATE;
0.1;2558;100;0.374684072;;;0.999999035;N-TETRADECANE;TRIETHYLENE_GLYCOL_DIMETHYL_ETHER;
0.1;2559;120;0.041110833;;;0.999996708;N-TETRADECANE;N-BUTYRONITRILE;
0.1;2561;140;0.002294629;;;0.999990944;N-TETRADECANE;4-Phenyl-2-butanone;
0.1;2562;100;0.001066834;;;0.999927116;N-TETRADECANE;CARBON_DIOXIDE;
0.1;2563;140;0.000179853;;;0.999993366;N-TETRADECANE;BENZYLAMINE;
0.1;2565;120;0.137803336;;;0.999998352;N-TETRADECANE;GAMMA-VALEROLACTONE;
0.1;2566;160;0.000426097;;;0.999999059;N-TETRADECANE;2-PHENYLETHANOL;
0.1;2567;100;0.457856963;;;0.999977812;N-TETRADECANE;N-Methylcaprolactam;
0.1;2568;120;0.264178346;;;0.999996212;N-TETRADECANE;TETRAETHYLENE_GLYCOL_DIMETHYL_ETHER;
0.1;2580;320;5.40E-07;;;0.999995253;TRANS-DECAHYDRONAPHTHALENE;WATER;
0.1;2581;140;0.040143425;;;0.999999503;TRANS-DECAHYDRONAPHTHALENE;ACETIC_ANHYDRIDE;
0.1;2583;160;0.001732211;;;0.99999933;TRANS-DECAHYDRONAPHTHALENE;P-PHENETIDINE;
0.1;2584;100;0.000430081;;;0.99997292;TRANS-DECAHYDRONAPHTHALENE;CARBON_DIOXIDE;
0.1;2586;100;0.574624906;;;0.999998399;TRANS-DECAHYDRONAPHTHALENE;N-Methylcaprolactam;
0.1;2588;240;2.18E-06;;;0.999999348;1,2,3,4-TETRAHYDRONAPHTHALENE;WATER;
0.1;2589;100;0.783895803;;;0.998327494;1,2,3,4-TETRAHYDRONAPHTHALENE;AMMONIA;
0.1;2590;200;0.160676588;;;0.99999984;1,2,3,4-TETRAHYDRONAPHTHALENE;TRIETHYLENE_GLYCOL;
0.1;2591;100;0.004769149;;;0.786438586;1,2,3,4-TETRAHYDRONAPHTHALENE;CARBON_TETRAFLUORIDE;
0.1;2592;100;0.190622785;;;0.983567054;1,2,3,4-TETRAHYDRONAPHTHALENE;CARBON_DIOXIDE;
0.1;2596;280;2.40E-05;;;0.999998085;CARBON_TETRACHLORIDE;WATER;
0.1;2597;160;0.536810081;;;0.954486744;CARBON_TETRACHLORIDE;N-METHYLFORMAMIDE;
0.2;2599;70;0.996471598;;;0.999998189;CARBON_TETRACHLORIDE;3,5-XYLENOL;
0.1;2600;140;0.687462878;;;0.999999437;CARBON_TETRACHLORIDE;1,2-PROPYLENE_GLYCOL;
0.1;2601;100;0.018121745;;;0.93730024;CARBON_TETRACHLORIDE;Perfluoroheptane;
0.1;2602;100;0.035324406;;;0.910872618;CARBON_TETRACHLORIDE;Perfluorooxacyclononane;
0.1;2603;100;0.018730275;;;0.918433521;CARBON_TETRACHLORIDE;Perfluorohexane;
0.1;2606;180;0.0009753;;;0.999999112;CARBON_TETRACHLORIDE;FORMAMIDE;
0.2;2608;80;0.997073608;;;0.999757945;CARBON_TETRACHLORIDE;3,4-XYLENOL;
0.1;2613;100;0.017538105;;;0.951288262;CARBON_TETRACHLORIDE;Perfluoro-n-octane;
0.1;2649;140;0.168491191;;;0.937094334;TETRAHYDROFURFURYL_ALCOHOL;CARBON_DIOXIDE;
0.1;2650;200;0.034984283;;;0.120701584;TETRAHYDROFURAN;WATER;
0.1;2652;100;0.024718296;;;0.737853087;TETRAHYDROFURAN;Perfluorohexane;
0.1;2658;240;3.84E-05;;;0.9999991;TOLUENE;WATER;
0.1;2659;100;0.827991608;;;0.995944433;TOLUENE;AMMONIA;
0.1;2660;200;0.060011581;;;0.999999434;TOLUENE;GLYCEROL;
0.1;2664;140;0.302297116;;;0.999998921;TOLUENE;1,2-PROPYLENE_GLYCOL;
0.1;2665;120;1.39E-05;;;0.999965734;TOLUENE;Perfluorooxacyclononane;
0.1;2666;200;0.451024621;;;0.999999044;TOLUENE;TRIETHYLENE_GLYCOL;
0.1;2667;200;0.190079769;;;0.999999384;TOLUENE;DIETHYLENE_GLYCOL;
0.1;2668;120;8.50E-06;;;0.999948879;TOLUENE;Perfluorohexane;
0.1;2669;200;0.237387451;;;0.999998919;TOLUENE;1,4-BUTANEDIOL;
0.1;2671;100;0.382089774;;;0.99986181;TOLUENE;BIS(CYANOETHYL)ETHER;
0.1;2673;200;0.122893703;;;0.999999269;TOLUENE;1,3-PROPYLENE_GLYCOL;
0.1;2675;100;0.009623604;;;0.283929445;TOLUENE;METHANE;
0.1;2676;200;0.191862168;;;0.999998879;TOLUENE;1,3-BUTANEDIOL;
0.1;2679;100;0.143890183;;;0.929680011;TOLUENE;HEXAFLUOROETHANE;
0.1;2682;160;0.343502158;;;0.999998992;TOLUENE;NEOPENTYL_GLYCOL;
0.1;2693;100;0.851569735;;;0.966179744;TOLUENE;N-Methylimidazole;
0.1;2790;140;1.42E-06;;;0.661116569;TRIETHYLAMINE;WATER;
0.1;2792;100;0.160832759;;;0.899496153;TRIETHYLAMINE;BIS(CYANOETHYL)ETHER;
0.1;2793;100;0.000163569;;;0.717257507;TRIETHYLAMINE;FORMAMIDE;
0.1;2794;100;0.215837518;;;0.812373956;TRIETHYLAMINE;PROPYLENE_CARBONATE;
0.1;2800;200;0.000245677;;;0.999999487;1,1,2-TRICHLOROETHANE;WATER;
0.1;2801;280;7.29E-06;;;0.999998523;TETRACHLOROETHYLENE;WATER;
0.1;2802;160;0.278821813;;;0.999999147;TETRACHLOROETHYLENE;1,2-PROPYLENE_GLYCOL;
0.1;2806;240;4.85E-05;;;0.999999293;1,1,1-TRICHLOROETHANE;WATER;
0.1;2807;100;0.044691096;;;0.439565571;1,1,1-TRICHLOROETHANE;PROPANE;
0.1;2809;100;0.176407342;;;0.27202621;1,1,1-TRICHLOROETHANE;ISOBUTANE;
0.1;2811;100;0.011219451;;;0.488357859;1,1,1-TRICHLOROETHANE;ETHANE;
0.1;2814;240;3.50E-05;;;0.999999088;TRICHLOROETHYLENE;WATER;
0.1;2816;320;1.24E-07;;;0.999992852;2,2,5-TRIMETHYLHEXANE;WATER;
0.1;2817;280;1.43E-06;;;0.99999925;2,2,3-TRIMETHYLBUTANE;WATER;
0.1;2818;140;0.031026425;;;0.999878906;VINYL_ACETATE;WATER;
0.1;2819;240;7.38E-07;;;0.999991552;WATER;M-XYLENE;
0.1;2820;240;7.10E-07;;;0.99999225;WATER;P-XYLENE;
0.1;2821;140;0.00011721;;;0.909258437;WATER;NITROETHANE;
0.1;2823;200;7.59E-08;;;0.999997207;WATER;N,N-DIETHYLANILINE;
0.1;2824;140;0.627151011;;;0.998427176;WATER;CYCLOPENTANOL;
0.1;2825;200;6.20E-07;;;0.999684936;WATER;FLUOROBENZENE;
0.1;2826;360;0.728956169;;;0.924004478;WATER;5-Methylfurfural;
0.1;2827;240;0.852206758;;;0.965458629;WATER;1,1-Dimethoxyethane;
0.1;2829;140;0.743854307;;;0.99913183;WATER;METHYL_N-BUTYL_ETHER;
0.1;2830;200;7.35E-07;;;0.999938052;WATER;1,1,2,2-TETRACHLOROETHANE;
0.1;2831;140;0.013491287;;;0.355726261;WATER;ETHYL_PROPIONATE;
0.1;2832;140;0.905283196;;;0.991841166;WATER;ISOPENTYL_ACETATE;
0.1;2833;140;0.01326389;0.332217631;0.865457769;0.996595137;WATER;N-BUTYL_PROPIONATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2834;240;1.41E-06;;;0.998952557;WATER;VINYL_CHLORIDE;
0.1;2836;240;9.19E-07;;;0.99992933;WATER;TERT-BUTYL_CHLORIDE;
0.1;2837;140;0.276313924;;;0.999989861;WATER;HEXAMETHYLENEIMINE;
0.1;2838;140;0.001085131;;;0.744744224;WATER;ACRYLONITRILE;
0.1;2839;140;0.033131239;;;0.327957983;WATER;ACROLEIN;
0.1;2840;400;0.696476018;;;0.83628716;WATER;Methyl_vinyl_ketone;
0.1;2841;200;0.750086071;;;0.936021671;WATER;METHACRYLIC_ACID;
0.1;2842;140;0.005662881;;;0.689988313;WATER;ACETIC_ANHYDRIDE;
0.1;2843;140;0.662672049;;;0.994320079;WATER;2-Methyl-3-buten-2-ol;
0.1;2844;200;0.704947235;;;0.962683569;WATER;N-BUTYRIC_ACID;
0.1;2845;280;4.32E-07;;;0.99988949;WATER;PROPANE;
0.1;2846;140;0.022079513;;;0.308348746;WATER;N-PROPYL_ACETATE;
0.1;2847;360;0.287018592;;;0.999999399;WATER;N-HEXADECANOIC_ACID;
0.1;2849;440;0.245654971;;;0.999999688;WATER;OLEIC_ACID;
0.1;2850;140;0.458689107;;;0.999804858;WATER;PIPERIDINE;
0.1;2851;180;8.50E-07;;;0.994756239;WATER;CHLORODIFLUOROMETHANE;
0.1;2852;280;1.66E-06;;;0.999875491;WATER;DICHLORODIFLUOROMETHANE;
0.1;2853;400;0.045195965;;;0.999999797;WATER;Tetradecanoic_acid_methyl_ester;
0.1;2854;140;0.439411502;;;0.985344372;WATER;PHENYLHYDRAZINE;
0.1;2855;280;0.845390579;;;0.961698484;WATER;CYCLOHEXANONE;
0.1;2856;140;0.647097827;;;0.999191914;WATER;CYCLOHEXANOL;
0.1;2857;480;0.09442787;;;0.999999633;WATER;Hexadecanoic_acid_methyl_ester;
0.1;2858;140;0.782653296;;;0.99587041;WATER;2,4-Dimethylpyridine;
0.1;2859;140;5.44E-05;;;0.973430796;WATER;2-NITROPROPANE;
0.1;2860;240;1.73E-07;;;0.999981734;WATER;1-PENTENE;
0.1;2862;140;0.001824995;;;0.611630003;WATER;METHYL_METHACRYLATE;
0.1;2863;280;2.34E-06;;;0.999965363;WATER;2-METHYL-2-BUTENE;
0.1;2864;440;0.321278934;;;0.999999302;WATER;N-OCTADECANOIC_ACID;
0.1;2865;140;0.575897111;;;0.999407756;WATER;3-METHYL-1-BUTANOL;
0.1;2866;140;0.58547176;;;0.998624994;WATER;N-HEXANOIC_ACID;
0.1;2867;140;0.524132525;;;0.999903804;WATER;N-OCTANOIC_ACID;
0.1;2868;320;2.37E-05;;;0.999999407;WATER;1-CHLOROOCTANE;
0.1;2869;140;0.131411804;;;0.999523814;WATER;2,3-XYLENOL;
0.1;2870;140;0.095500154;;;0.999768615;WATER;2,4-XYLENOL;
0.1;2871;140;0.091683866;;;0.999805628;WATER;2,6-XYLENOL;
0.1;2872;140;0.290326651;;;0.99943344;WATER;3,5-XYLENOL;
0.1;2873;140;0.000879592;;;0.708065267;WATER;METHACRYLONITRILE;
0.1;2875;180;0.929027387;;;0.960890405;WATER;3-PENTANONE;
0.1;2876;140;0.926286254;;;0.985723223;WATER;3-HEXANONE;
0.1;2877;140;0.852603171;;;0.997891407;WATER;4-HEPTANONE;
0.1;2878;140;0.00159449;;;0.705411416;WATER;N-BUTYL_FORMATE;
0.1;2879;160;4.98E-07;;;0.9992218;WATER;2-Methylfuran;
0.1;2882;140;0.864184496;;;0.991303853;WATER;2-Methyltetrahydrofuran;
0.1;2883;140;0.567776941;;;0.99986937;WATER;1-HEXANOL;
0.1;2884;240;3.57E-08;;;0.999997441;WATER;HEXAFLUOROBENZENE;
0.1;2885;480;0.002589944;;;0.9999993;WATER;Perfluoroheptane;
0.1;2886;280;6.75E-07;;;0.999999068;WATER;2,3-DIMETHYLPENTANE;
0.1;2887;200;0.771282085;;;0.951332953;WATER;ISOBUTYRIC_ACID;
0.1;2889;140;0.000437251;;;0.997961168;WATER;METHYL_BENZOATE;
0.1;2890;280;0.19492717;;;0.960851208;WATER;BUTANAL;
0.1;2891;320;4.88E-06;;;0.9999995;WATER;CIS-DECAHYDRONAPHTHALENE;
0.1;2892;280;5.65E-07;;;0.999969282;WATER;ISOBUTANE;
0.1;2893;140;0.001904856;;;0.997761616;WATER;N-BUTYL_ACRYLATE;Four spinodal points exist!
0.1;2894;140;0.001837288;;;0.653760194;WATER;ETHYL_ACRYLATE;
0.1;2895;240;1.42E-06;;;0.999165059;WATER;ETHYL_CHLORIDE;
0.1;2896;240;8.28E-07;;;0.99998865;WATER;O-XYLENE;
0.1;2897;140;0.030207682;;;0.332986114;WATER;ETHYLENE_GLYCOL_MONOBUTYL_ETHER_ACETATE;
0.1;2898;140;0.838026633;;;0.983981394;WATER;N-PENTANOIC_ACID;
0.1;2899;140;0.001307793;;;0.999639814;WATER;N-METHYLANILINE;
0.1;2900;140;0.007238105;;;0.418092848;WATER;PROPIONITRILE;
0.1;2901;320;1.70E-05;;;0.999999571;WATER;1-NONENE;
0.1;2902;240;1.03E-06;;;0.999780797;WATER;ISOPROPYL_CHLORIDE;
0.1;2903;240;1.88E-06;;;0.999608358;WATER;3-CHLOROPROPENE;
0.1;2904;160;7.55E-07;;;0.996052798;WATER;FURAN;
0.1;2905;240;9.16E-07;;;0.999841404;WATER;N-PROPYL_CHLORIDE;
0.1;2906;140;0.286237864;;;0.999239842;WATER;ALPHA-METHYLBENZYL_ALCOHOL;
0.1;2907;180;0.288126632;;;0.999999766;WATER;DI-N-BUTYLAMINE;
0.1;2908;140;0.74153424;;;0.999311239;WATER;ETHYL_PROPYL_ETHER;
0.1;2909;140;0.69019193;;;0.999893906;WATER;DI-N-PROPYL_ETHER;
0.1;2910;140;0.693726182;;;0.999879726;WATER;N-BUTYL_ETHYL_ETHER;
0.1;2912;140;0.616980763;;;0.999780803;WATER;2-Methylcyclohexanol;
0.1;2913;140;0.517641649;;;0.999979591;WATER;1-HEPTANOL;
0.1;2914;140;0.470688637;;;0.99999664;WATER;1-OCTANOL;
0.1;2915;200;0.218481047;;;0.999999643;WATER;1-DECANOL;
0.1;2916;240;0.191513234;;;0.99999966;WATER;N-DODECANOIC_ACID;
0.1;2917;240;0.301567574;;;0.999999877;WATER;N-TETRADECANOIC_ACID;
0.1;2918;320;0.016411664;;;0.999999962;WATER;METHYL_DODECANOATE;
0.1;2919;560;0.163349467;;;0.999999426;WATER;Octadecanoic_acid_methyl_ester;
0.1;2920;240;7.47E-07;;;0.999996588;WATER;CUMENE;
0.1;2921;140;0.413588047;;;0.998631946;WATER;2-Naphthol;
0.1;2922;360;8.41E-05;;;0.999999719;WATER;1-DECENE;
0.1;2924;240;2.24E-07;;;0.999974685;WATER;3-METHYL-1-BUTENE;
0.1;2925;140;0.941838394;;;0.979118477;WATER;ETHYL_ISOPROPYL_KETONE;
0.1;2927;240;4.58E-07;;;0.999824671;WATER;1,3-BUTADIENE;
0.1;2928;280;6.57E-07;;;0.99999698;WATER;2,3-DIMETHYLBUTANE;
0.1;2929;240;3.23E-07;;;0.999912697;WATER;1-BUTENE;
0.1;2930;240;6.84E-07;;;0.9999977;WATER;N-PROPYLBENZENE;
0.1;2931;280;6.91E-07;;;0.99999658;WATER;2,2-DIMETHYLBUTANE;
0.1;2932;140;0.013747932;;;0.346020436;WATER;ETHYL_N-BUTYRATE;
0.1;2933;160;0.859372629;;;0.97429764;WATER;ACETOPHENONE;
0.1;2934;160;0.849856919;;;0.992074318;WATER;ISOBUTYL_ACETATE;
0.1;2935;140;0.449188938;;;0.999994777;WATER;2-ETHYL-1-HEXANOL;
0.1;2936;200;0.791839892;;;0.978777204;WATER;ISOPROPYL_ACETATE;
0.1;2937;280;3.35E-07;;;0.999998336;WATER;CYCLOHEPTANE;
0.1;2938;280;4.61E-07;;;0.999999267;WATER;CYCLOOCTANE;
0.1;2939;140;0.593258655;;;0.999801518;WATER;Cycloheptanol;
0.1;2941;240;5.44E-07;;;0.999999245;WATER;1,2,4,5-TETRAMETHYLBENZENE;
0.1;2942;520;0.003551724;;;0.999999643;WATER;N-TRIDECANE;
0.1;2943;240;5.63E-07;;;0.999999268;WATER;P-CYMENE;
0.1;2944;140;0.003292218;0.504001453;0.653499299;0.999731071;WATER;N-BUTYL_METHACRYLATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2945;320;3.20E-05;;;0.999999436;WATER;P-DIISOPROPYLBENZENE;
0.1;2946;140;0.283291287;;;0.999836119;WATER;4-Isopropylphenol;
0.1;2947;360;3.99E-05;;;0.999999831;WATER;N-NONANE;
0.1;2949;280;0.299156198;;;0.966449987;WATER;METHYL_PROPIONATE;
0.1;2950;280;5.29E-07;;;0.999999386;WATER;ETHYLCYCLOHEXANE;
0.1;2951;140;0.004349231;0.54232185;0.809597829;0.997355661;WATER;Hexanoic_acid_methyl_ester;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2952;140;0.028273954;0.246998924;0.662188951;0.999907499;WATER;Octanoic_acid_methyl_ester;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2953;140;0.002677657;;;0.99999848;WATER;METHYL_DECANOATE;Four spinodal points exist!
0.1;2954;140;0.516639967;;;0.998198169;WATER;1-Naphthol;
0.1;2955;140;0.440691761;;;0.999946767;WATER;Ethyl_isopropyl_amine;
0.1;2956;140;0.474526685;;;0.99994658;WATER;Dimethyl_isopropyl_amine;
0.1;2957;140;0.46094628;;;0.99995393;WATER;Methyl_butyl_amine;
0.1;2958;140;0.890090066;;;0.994722355;WATER;N-PENTYL_ACETATE;
0.1;2959;140;0.568906288;;;0.999974836;WATER;DIISOBUTYL_KETONE;
0.1;2960;140;0.001520142;;;0.674477485;WATER;N-PROPYL_FORMATE;
0.1;2962;140;0.409506903;;;0.999994168;WATER;Ethyl_butyl_amine;
0.1;2963;140;0.009523626;0.355214128;0.796541582;0.999337622;WATER;N-BUTYL_N-BUTYRATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2964;140;0.013347789;;;0.634186469;WATER;ADIPONITRILE;
0.1;2965;140;0.57713884;;;0.993959699;WATER;BENZOIC_ACID;
0.1;2966;140;0.711217232;;;0.987156836;WATER;3-Methyl-3-buten-1-ol;
0.1;2967;240;0.800134971;;;0.975612441;WATER;METHYL_ISOPROPYL_KETONE;
0.1;2968;140;0.014801359;;;0.326604961;WATER;N-PROPYL_PROPIONATE;
0.1;2969;140;0.639595582;;;0.997585313;WATER;QUINOLINE;
0.1;2970;140;0.618401875;;;0.991428489;WATER;2,4-Dichlorophenol;
0.1;2971;140;0.000367955;;;0.965026184;WATER;ALPHA-EPICHLOROHYDRIN;
0.1;2972;280;9.88E-07;;;0.999816629;WATER;CHLOROTRIFLUOROMETHANE;
0.1;2973;240;4.15E-07;;;0.999991991;WATER;CHLOROCYCLOHEXANE;
0.1;2974;140;0.124669376;;;0.999998792;WATER;N-Ethyl-sec.butylamine;
0.1;2975;240;6.24E-08;;;0.999928456;WATER;TRANS-2-BUTENE;
0.1;2976;140;0.011324002;;;0.497405083;WATER;DIMETHYL_CARBONATE;
0.1;2977;140;0.754959188;;;0.999915126;WATER;5-NONANONE;
0.1;2978;140;0.716800435;;;0.998793956;WATER;Ethylene_glycol_monoisobutyl_ether;
0.1;2979;240;4.84E-07;;;0.99988986;WATER;ISOBUTENE;
0.1;2980;140;0.040693612;;;0.204875601;WATER;2-METHYLPROPANAL;
0.1;2981;240;3.31E-07;;;0.999904533;WATER;CIS-2-BUTENE;
0.1;2982;280;6.48E-07;;;0.999999318;WATER;3-METHYLHEXANE;
0.1;2983;140;0.003810749;;;0.597711773;WATER;METHYL_ACRYLATE;
0.1;2984;400;0.000262956;;;0.999999684;WATER;Perfluorohexane;
0.1;2985;240;9.02E-07;;;0.999997206;WATER;1,2,4-TRICHLOROBENZENE;
0.1;2986;280;6.92E-07;;;0.999988256;WATER;NEOPENTANE;
0.1;2987;140;0.622569703;;;0.999635516;WATER;4-METHYL-2-PENTANOL;
0.1;2988;240;7.88E-07;;;0.999999026;WATER;BIPHENYL;
0.1;2989;240;1.91E-06;;;0.999998869;WATER;DIPHENYLMETHANE;
0.1;2990;240;6.41E-07;;;0.999999079;WATER;SEC-BUTYLBENZENE;
0.1;2991;280;1.67E-06;;;0.999993069;WATER;2-METHYL-1-PENTENE;
0.1;2992;240;7.53E-08;;;0.999994755;WATER;4-METHYL-1-PENTENE;
0.1;2993;720;0.058536577;;;0.999999335;WATER;N-EICOSANE;
0.1;2994;240;5.86E-07;;;0.999998185;WATER;MESITYLENE;
0.1;2995;140;0.003821917;;;0.995169243;WATER;BENZYL_ACETATE;Four spinodal points exist!
0.1;2996;140;4.44E-05;;;0.99918713;WATER;O-NITROTOLUENE;
0.1;2997;140;2.15E-05;;;0.99951651;WATER;M-NITROTOLUENE;
0.1;2998;140;4.25E-05;;;0.999168507;WATER;P-NITROTOLUENE;
0.1;2999;140;0.705219338;;;0.999206158;WATER;5-Ethyl-2-methylpyridine;
0.1;3000;160;0.920099325;;;0.996195331;WATER;DIETHYLENE_GLYCOL_DIETHYL_ETHER;
0.1;3002;140;0.397458093;;;0.999998261;WATER;N-DECANOIC_ACID;
0.1;3004;140;0.704533761;;;0.99655217;WATER;ISOQUINOLINE;
0.1;3005;140;0.555767939;;;0.999528094;WATER;QUINALDINE;
0.1;3006;140;0.000197815;;;0.999926006;WATER;Salicylic_acid_ethyl_ester;
0.1;3007;200;8.82E-07;;;0.999996135;WATER;DIPHENYL_ETHER;
0.1;3008;140;0.649658008;;;0.999046721;WATER;4-Methylquinoline;
0.1;3013;240;0.150689575;;;0.999999951;WATER;1-UNDECANOL;
0.1;3014;600;0.013698727;;;0.999999795;WATER;N-HEXADECANE;
0.1;3015;140;0.000138484;;;0.99999745;WATER;DI-N-BUTYL_PHTHALATE;
0.1;3016;140;0.880811944;;;0.999997239;WATER;DIBUTYL_SEBACATE;
0.1;3017;240;6.44E-07;;;0.999997686;WATER;1,2,4-TRIMETHYLBENZENE;
0.1;3018;240;7.56E-07;;;0.999996599;WATER;1,2,3-TRIMETHYLBENZENE;
0.1;3021;320;0.116088419;;;0.999999313;WATER;1-DODECANOL;
0.1;3022;280;1.40E-06;;;0.999988682;WATER;1,2-DICHLOROTETRAFLUOROETHANE;
0.1;3023;180;7.39E-07;;;0.998043869;WATER;DICHLOROFLUOROMETHANE;
0.1;3024;140;0.927163396;;;0.948079311;WATER;T-BUTYL_HYDROPEROXIDE;
0.1;3025;180;0.884058543;;;0.981465285;WATER;MESITYL_OXIDE;
0.1;3026;140;0.007576505;;;0.708751473;WATER;ETHYLENE_GLYCOL_DIACETATE;
0.1;3027;240;0.000175382;;;0.999999302;WATER;DIISOBUTYL_ETHER;
0.1;3029;140;0.6944063;;;0.999400893;WATER;2,4,6-TRIMETHYLPYRIDINE;
